source_id,solution_id,designation,ref_epoch,ra,dec,phot_g_mean_mag,duplicated_source
1297565458994346240,1636148068921376768,Gaia DR3 1297565458994346240,2016.0,247.55452931903397,21.48954466071868,2.547638,false
1415230383034813824,1636148068921376768,Gaia DR3 1415230383034813824,2016.0,262.6080575941285,52.301443329615346,2.5482864,false
2971266110612490624,1636148068921376768,Gaia DR3 2971266110612490624,2016.0,83.18258484252563,-17.822282254766677,2.5535128,false
6247207266946218112,1636148068921376768,Gaia DR3 6247207266946218112,2016.0,241.35926902767926,-19.80555058042707,2.5550153,false
4337352305320149760,1636148068921376768,Gaia DR3 4337352305320149760,2016.0,249.28979755823173,-10.566976077121021,2.5565956,false
1244946371540479616,1636148068921376768,Gaia DR3 1244946371540479616,2016.0,208.67086285879768,18.39612273503526,2.5583582,false
3990320597065899776,1636148068921376768,Gaia DR3 3990320597065899776,2016.0,168.52777245409249,20.523137041266512,2.5716317,false
6170243926896213120,1636148068921376768,Gaia DR3 6170243926896213120,2016.0,207.36109585015143,-34.451040500017236,2.5794034,false
5099455184968674560,1636148068921376768,Gaia DR3 5099455184968674560,2016.0,49.87942190770887,-21.75771998267506,2.5895581,false
5502164890740285696,1636148068921376768,Gaia DR3 5502164890740285696,2016.0,102.48426657164553,-50.61484787877496,2.6184993,false
3736865265441207424,1636148068921376768,Gaia DR3 3736865265441207424,2016.0,195.54291476874843,10.95923674149768,2.619051,false
3490234568129160704,1636148068921376768,Gaia DR3 3490234568129160704,2016.0,182.53082136956726,-22.619722010989726,2.6297014,false
6319542659461082752,1636148068921376768,Gaia DR3 6319542659461082752,2016.0,229.25128229268978,-9.383003328572958,2.6346583,false
5512070906394195968,1636148068921376768,Gaia DR3 5512070906394195968,2016.0,112.30725962073404,-43.300592607109294,2.6405158,false
3384529341302871296,1636148068921376768,Gaia DR3 3384529341302871296,2016.0,100.98300597068413,25.131074836391473,2.6483977,false
447071293401293056,1636148068921376768,Gaia DR3 447071293401293056,2016.0,46.19914439438418,53.50642323794812,2.651,false
2026116260337482112,1636148068921376768,Gaia DR3 2026116260337482112,2016.0,292.6803397469523,27.959624176962155,2.651682,false
2900546759663847168,1636148068921376768,Gaia DR3 2900546759663847168,2016.0,84.91226376039107,-34.07421247244894,2.6532035,false
2962546605447869184,1636148068921376768,Gaia DR3 2962546605447869184,2016.0,76.36538394458108,-22.371367602513757,2.6534927,false
779106556394253824,1636148068921376768,Gaia DR3 779106556394253824,2016.0,167.41547770774767,44.4983642995888,2.68003,false
510204838759030144,1636148068921376768,Gaia DR3 510204838759030144,2016.0,21.45661245731054,60.235067611380984,2.6805298,false
4683897617110115200,1636148068921376768,Gaia DR3 4683897617110115200,2016.0,6.482504988433097,-77.25279546754571,2.6807318,false
5908509891197204480,1636148068921376768,Gaia DR3 5908509891197204480,2016.0,224.63280437033956,-43.13413617160934,2.6952581,false
5855593454594292736,1636148068921376768,Gaia DR3 5855593454594292736,2016.0,189.29540488035568,-69.1356236855019,2.6997497,false
1339952869195300608,1636148068921376768,Gaia DR3 1339952869195300608,2016.0,258.7616572468772,36.809174548038804,2.7025177,false
5859405805013401984,1636148068921376768,Gaia DR3 5859405805013401984,2016.0,184.39008382548533,-67.96085330413052,2.7034264,false
2671038928727970944,1636148068921376768,Gaia DR3 2671038928727970944,2016.0,322.8898027828743,-5.571211107815946,2.7120852,false
1312665361415345920,1636148068921376768,Gaia DR3 1312665361415345920,2016.0,250.31919789825196,31.604583878359982,2.7169063,false
6309703507861332736,1636148068921376768,Gaia DR3 6309703507861332736,2016.0,222.7191482591402,-16.042081011481653,2.7223556,false
1381119031215320576,1636148068921376768,Gaia DR3 1381119031215320576,2016.0,247.16079375745315,41.881650687920455,2.7236698,false
4049975081571729920,1636148068921376768,Gaia DR3 4049975081571729920,2016.0,271.45176593069976,-30.424938157908525,2.7243106,false
1887953690728237568,1636148068921376768,Gaia DR3 1887953690728237568,2016.0,340.7506395031158,30.221130397877182,2.7250793,false
2680356911816018048,1636148068921376768,Gaia DR3 2680356911816018048,2016.0,331.44606406642515,-0.31989739999996836,2.727835,false
5239828735016184448,1636148068921376768,Gaia DR3 5239828735016184448,2016.0,160.7389810431919,-64.39440583205966,2.7347076,false
3557567320183657472,1636148068921376768,Gaia DR3 3557567320183657472,2016.0,162.40663105834716,-16.19275976302023,2.7356641,false
3017190546641718144,1636148068921376768,Gaia DR3 3017190546641718144,2016.0,83.85826322361507,-5.909896048091421,2.7408419,false
5698015743046182272,1636148068921376768,Gaia DR3 5698015743046182272,2016.0,121.8856299797689,-24.304115553778075,2.7505891,false
5610441600394646016,1636148068921376768,Gaia DR3 5610441600394646016,2016.0,105.42975475577698,-27.934808608833123,2.7605493,false
1312665361414730624,1636148068921376768,Gaia DR3 1312665361414730624,2016.0,250.31915796740566,31.604519240231134,2.7632272,false
4136366183978856960,1636148068921376768,Gaia DR3 4136366183978856960,2016.0,257.5946814508237,-15.72447861063109,2.7693226,false
6071060144089351808,1636148068921376768,Gaia DR3 6071060144089351808,2016.0,183.7860104400386,-58.748974282250245,2.7730124,false
6194563955869054848,1636148068921376768,Gaia DR3 6194563955869054848,2016.0,199.7307355656656,-23.171710892760082,2.776534,false
3211922645854328832,1636148068921376768,Gaia DR3 3211922645854328832,2016.0,76.9620005509911,-5.086810304091459,2.7777147,false
6165699748417797504,1636148068921376768,Gaia DR3 6165699748417797504,2016.0,200.1473375344814,-36.712670004585064,2.7811801,false
641662895638787584,1636148068921376768,Gaia DR3 641662895638787584,2016.0,146.46258258682883,23.7742057827888,2.7839565,false
5826168461855385472,1636148068921376768,Gaia DR3 5826168461855385472,2016.0,238.7838064740902,-63.43251144584002,2.784391,false
6044420729667868928,1636148068921376768,Gaia DR3 6044420729667868928,2016.0,248.97058883392532,-28.216118043025787,2.8028276,false
4082115215112774272,1636148068921376768,Gaia DR3 4082115215112774272,2016.0,287.440967928891,-21.02377872569698,2.803014,false
2887731882922767744,1636148068921376768,Gaia DR3 2887731882922767744,2016.0,87.74026611929386,-35.76651139745324,2.8041787,false
